id,regular,region,universe,neutralization,decay,delay,test_period,truncation,pasteurization,nan_handling
FullTest_1562,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,INDUSTRY,5,1,P2Y,0.08,ON,OFF
FullTest_1563,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,INDUSTRY,5,1,P2Y,0.08,OFF,ON
FullTest_1564,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,INDUSTRY,5,1,P2Y,0.08,OFF,OFF
FullTest_1565,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,INDUSTRY,5,1,P2Y,0.01,ON,ON
FullTest_1566,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,INDUSTRY,5,1,P2Y,0.01,ON,OFF
FullTest_1567,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,INDUSTRY,5,1,P2Y,0.01,OFF,ON
FullTest_1568,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,INDUSTRY,5,1,P2Y,0.01,OFF,OFF
FullTest_1569,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,0,1,P1Y,0.08,ON,ON
FullTest_1570,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,0,1,P1Y,0.08,ON,OFF
FullTest_1571,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,0,1,P1Y,0.08,OFF,ON
FullTest_1572,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,0,1,P1Y,0.08,OFF,OFF
FullTest_1573,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,0,1,P1Y,0.01,ON,ON
FullTest_1574,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,0,1,P1Y,0.01,ON,OFF
FullTest_1575,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,0,1,P1Y,0.01,OFF,ON
FullTest_1576,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,0,1,P1Y,0.01,OFF,OFF
FullTest_1577,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,0,1,P2Y,0.08,ON,ON
FullTest_1578,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,0,1,P2Y,0.08,ON,OFF
FullTest_1579,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,0,1,P2Y,0.08,OFF,ON
FullTest_1580,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,0,1,P2Y,0.08,OFF,OFF
FullTest_1581,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,0,1,P2Y,0.01,ON,ON
FullTest_1582,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,0,1,P2Y,0.01,ON,OFF
FullTest_1583,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,0,1,P2Y,0.01,OFF,ON
FullTest_1584,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,0,1,P2Y,0.01,OFF,OFF
FullTest_1585,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,5,1,P1Y,0.08,ON,ON
FullTest_1586,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,5,1,P1Y,0.08,ON,OFF
FullTest_1587,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,5,1,P1Y,0.08,OFF,ON
FullTest_1588,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,5,1,P1Y,0.08,OFF,OFF
FullTest_1589,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,5,1,P1Y,0.01,ON,ON
FullTest_1590,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,5,1,P1Y,0.01,ON,OFF
FullTest_1591,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,5,1,P1Y,0.01,OFF,ON
FullTest_1592,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,5,1,P1Y,0.01,OFF,OFF
FullTest_1593,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,5,1,P2Y,0.08,ON,ON
FullTest_1594,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,5,1,P2Y,0.08,ON,OFF
FullTest_1595,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,5,1,P2Y,0.08,OFF,ON
FullTest_1596,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,5,1,P2Y,0.08,OFF,OFF
FullTest_1597,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,5,1,P2Y,0.01,ON,ON
FullTest_1598,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,5,1,P2Y,0.01,ON,OFF
FullTest_1599,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,5,1,P2Y,0.01,OFF,ON
FullTest_1600,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,MARKET,5,1,P2Y,0.01,OFF,OFF
FullTest_1601,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,0,1,P1Y,0.08,ON,ON
FullTest_1602,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,0,1,P1Y,0.08,ON,OFF
FullTest_1603,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,0,1,P1Y,0.08,OFF,ON
FullTest_1604,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,0,1,P1Y,0.08,OFF,OFF
FullTest_1605,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,0,1,P1Y,0.01,ON,ON
FullTest_1606,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,0,1,P1Y,0.01,ON,OFF
FullTest_1607,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,0,1,P1Y,0.01,OFF,ON
FullTest_1608,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,0,1,P1Y,0.01,OFF,OFF
FullTest_1609,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,0,1,P2Y,0.08,ON,ON
FullTest_1610,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,0,1,P2Y,0.08,ON,OFF
FullTest_1611,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,0,1,P2Y,0.08,OFF,ON
FullTest_1612,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,0,1,P2Y,0.08,OFF,OFF
FullTest_1613,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,0,1,P2Y,0.01,ON,ON
FullTest_1614,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,0,1,P2Y,0.01,ON,OFF
FullTest_1615,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,0,1,P2Y,0.01,OFF,ON
FullTest_1616,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,0,1,P2Y,0.01,OFF,OFF
FullTest_1617,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,5,1,P1Y,0.08,ON,ON
FullTest_1618,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,5,1,P1Y,0.08,ON,OFF
FullTest_1619,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,5,1,P1Y,0.08,OFF,ON
FullTest_1620,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,5,1,P1Y,0.08,OFF,OFF
FullTest_1621,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,5,1,P1Y,0.01,ON,ON
FullTest_1622,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,5,1,P1Y,0.01,ON,OFF
FullTest_1623,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,5,1,P1Y,0.01,OFF,ON
FullTest_1624,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,5,1,P1Y,0.01,OFF,OFF
FullTest_1625,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,5,1,P2Y,0.08,ON,ON
FullTest_1626,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,5,1,P2Y,0.08,ON,OFF
FullTest_1627,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,5,1,P2Y,0.08,OFF,ON
FullTest_1628,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,5,1,P2Y,0.08,OFF,OFF
FullTest_1629,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,5,1,P2Y,0.01,ON,ON
FullTest_1630,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,5,1,P2Y,0.01,ON,OFF
FullTest_1631,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,5,1,P2Y,0.01,OFF,ON
FullTest_1632,"Rank(Ts_Rank(open, 10))",EUR,TOP3000,NONE,5,1,P2Y,0.01,OFF,OFF
FullTest_1633,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,0,1,P1Y,0.08,ON,ON
FullTest_1634,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,0,1,P1Y,0.08,ON,OFF
FullTest_1635,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,0,1,P1Y,0.08,OFF,ON
FullTest_1636,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,0,1,P1Y,0.08,OFF,OFF
FullTest_1637,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,0,1,P1Y,0.01,ON,ON
FullTest_1638,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,0,1,P1Y,0.01,ON,OFF
FullTest_1639,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,0,1,P1Y,0.01,OFF,ON
FullTest_1640,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,0,1,P1Y,0.01,OFF,OFF
FullTest_1641,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,0,1,P2Y,0.08,ON,ON
FullTest_1642,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,0,1,P2Y,0.08,ON,OFF
FullTest_1643,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,0,1,P2Y,0.08,OFF,ON
FullTest_1644,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,0,1,P2Y,0.08,OFF,OFF
FullTest_1645,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,0,1,P2Y,0.01,ON,ON
FullTest_1646,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,0,1,P2Y,0.01,ON,OFF
FullTest_1647,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,0,1,P2Y,0.01,OFF,ON
FullTest_1648,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,0,1,P2Y,0.01,OFF,OFF
FullTest_1649,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,5,1,P1Y,0.08,ON,ON
FullTest_1650,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,5,1,P1Y,0.08,ON,OFF
FullTest_1651,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,5,1,P1Y,0.08,OFF,ON
FullTest_1652,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,5,1,P1Y,0.08,OFF,OFF
FullTest_1653,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,5,1,P1Y,0.01,ON,ON
FullTest_1654,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,5,1,P1Y,0.01,ON,OFF
FullTest_1655,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,5,1,P1Y,0.01,OFF,ON
FullTest_1656,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,5,1,P1Y,0.01,OFF,OFF
FullTest_1657,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,5,1,P2Y,0.08,ON,ON
FullTest_1658,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,5,1,P2Y,0.08,ON,OFF
FullTest_1659,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,5,1,P2Y,0.08,OFF,ON
FullTest_1660,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,5,1,P2Y,0.08,OFF,OFF
FullTest_1661,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,5,1,P2Y,0.01,ON,ON
FullTest_1662,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,5,1,P2Y,0.01,ON,OFF
FullTest_1663,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,5,1,P2Y,0.01,OFF,ON
FullTest_1664,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,INDUSTRY,5,1,P2Y,0.01,OFF,OFF
FullTest_1665,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,0,1,P1Y,0.08,ON,ON
FullTest_1666,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,0,1,P1Y,0.08,ON,OFF
FullTest_1667,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,0,1,P1Y,0.08,OFF,ON
FullTest_1668,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,0,1,P1Y,0.08,OFF,OFF
FullTest_1669,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,0,1,P1Y,0.01,ON,ON
FullTest_1670,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,0,1,P1Y,0.01,ON,OFF
FullTest_1671,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,0,1,P1Y,0.01,OFF,ON
FullTest_1672,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,0,1,P1Y,0.01,OFF,OFF
FullTest_1673,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,0,1,P2Y,0.08,ON,ON
FullTest_1674,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,0,1,P2Y,0.08,ON,OFF
FullTest_1675,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,0,1,P2Y,0.08,OFF,ON
FullTest_1676,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,0,1,P2Y,0.08,OFF,OFF
FullTest_1677,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,0,1,P2Y,0.01,ON,ON
FullTest_1678,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,0,1,P2Y,0.01,ON,OFF
FullTest_1679,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,0,1,P2Y,0.01,OFF,ON
FullTest_1680,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,0,1,P2Y,0.01,OFF,OFF
FullTest_1681,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,5,1,P1Y,0.08,ON,ON
FullTest_1682,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,5,1,P1Y,0.08,ON,OFF
FullTest_1683,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,5,1,P1Y,0.08,OFF,ON
FullTest_1684,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,5,1,P1Y,0.08,OFF,OFF
FullTest_1685,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,5,1,P1Y,0.01,ON,ON
FullTest_1686,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,5,1,P1Y,0.01,ON,OFF
FullTest_1687,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,5,1,P1Y,0.01,OFF,ON
FullTest_1688,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,5,1,P1Y,0.01,OFF,OFF
FullTest_1689,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,5,1,P2Y,0.08,ON,ON
FullTest_1690,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,5,1,P2Y,0.08,ON,OFF
FullTest_1691,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,5,1,P2Y,0.08,OFF,ON
FullTest_1692,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,5,1,P2Y,0.08,OFF,OFF
FullTest_1693,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,5,1,P2Y,0.01,ON,ON
FullTest_1694,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,5,1,P2Y,0.01,ON,OFF
FullTest_1695,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,5,1,P2Y,0.01,OFF,ON
FullTest_1696,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,MARKET,5,1,P2Y,0.01,OFF,OFF
FullTest_1697,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,0,1,P1Y,0.08,ON,ON
FullTest_1698,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,0,1,P1Y,0.08,ON,OFF
FullTest_1699,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,0,1,P1Y,0.08,OFF,ON
FullTest_1700,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,0,1,P1Y,0.08,OFF,OFF
FullTest_1701,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,0,1,P1Y,0.01,ON,ON
FullTest_1702,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,0,1,P1Y,0.01,ON,OFF
FullTest_1703,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,0,1,P1Y,0.01,OFF,ON
FullTest_1704,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,0,1,P1Y,0.01,OFF,OFF
FullTest_1705,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,0,1,P2Y,0.08,ON,ON
FullTest_1706,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,0,1,P2Y,0.08,ON,OFF
FullTest_1707,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,0,1,P2Y,0.08,OFF,ON
FullTest_1708,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,0,1,P2Y,0.08,OFF,OFF
FullTest_1709,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,0,1,P2Y,0.01,ON,ON
FullTest_1710,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,0,1,P2Y,0.01,ON,OFF
FullTest_1711,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,0,1,P2Y,0.01,OFF,ON
FullTest_1712,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,0,1,P2Y,0.01,OFF,OFF
FullTest_1713,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,5,1,P1Y,0.08,ON,ON
FullTest_1714,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,5,1,P1Y,0.08,ON,OFF
FullTest_1715,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,5,1,P1Y,0.08,OFF,ON
FullTest_1716,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,5,1,P1Y,0.08,OFF,OFF
FullTest_1717,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,5,1,P1Y,0.01,ON,ON
FullTest_1718,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,5,1,P1Y,0.01,ON,OFF
FullTest_1719,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,5,1,P1Y,0.01,OFF,ON
FullTest_1720,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,5,1,P1Y,0.01,OFF,OFF
FullTest_1721,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,5,1,P2Y,0.08,ON,ON
FullTest_1722,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,5,1,P2Y,0.08,ON,OFF
FullTest_1723,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,5,1,P2Y,0.08,OFF,ON
FullTest_1724,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,5,1,P2Y,0.08,OFF,OFF
FullTest_1725,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,5,1,P2Y,0.01,ON,ON
FullTest_1726,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,5,1,P2Y,0.01,ON,OFF
FullTest_1727,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,5,1,P2Y,0.01,OFF,ON
FullTest_1728,"Rank(Ts_Rank(open, 10))",EUR,MINVOL3M,NONE,5,1,P2Y,0.01,OFF,OFF
FullTest_1729,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.08,ON,ON
FullTest_1730,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.08,ON,OFF
FullTest_1731,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.08,OFF,ON
FullTest_1732,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.08,OFF,OFF
FullTest_1733,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.01,ON,ON
FullTest_1734,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.01,ON,OFF
FullTest_1735,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.01,OFF,ON
FullTest_1736,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.01,OFF,OFF
FullTest_1737,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.08,ON,ON
FullTest_1738,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.08,ON,OFF
FullTest_1739,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.08,OFF,ON
FullTest_1740,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.08,OFF,OFF
FullTest_1741,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.01,ON,ON
FullTest_1742,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.01,ON,OFF
FullTest_1743,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.01,OFF,ON
FullTest_1744,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.01,OFF,OFF
FullTest_1745,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.08,ON,ON
FullTest_1746,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.08,ON,OFF
FullTest_1747,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.08,OFF,ON
FullTest_1748,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.08,OFF,OFF
FullTest_1749,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.01,ON,ON
FullTest_1750,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.01,ON,OFF
FullTest_1751,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.01,OFF,ON
FullTest_1752,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.01,OFF,OFF
FullTest_1753,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.08,ON,ON
FullTest_1754,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.08,ON,OFF
FullTest_1755,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.08,OFF,ON
FullTest_1756,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.08,OFF,OFF
FullTest_1757,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.01,ON,ON
FullTest_1758,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.01,ON,OFF
FullTest_1759,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.01,OFF,ON
FullTest_1760,"Rank(Ts_Rank(open, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.01,OFF,OFF
FullTest_1761,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.08,ON,ON
FullTest_1762,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.08,ON,OFF
FullTest_1763,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.08,OFF,ON
FullTest_1764,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.08,OFF,OFF
FullTest_1765,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.01,ON,ON
FullTest_1766,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.01,ON,OFF
FullTest_1767,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.01,OFF,ON
FullTest_1768,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.01,OFF,OFF
FullTest_1769,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.08,ON,ON
FullTest_1770,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.08,ON,OFF
FullTest_1771,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.08,OFF,ON
FullTest_1772,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.08,OFF,OFF
FullTest_1773,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.01,ON,ON
FullTest_1774,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.01,ON,OFF
FullTest_1775,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.01,OFF,ON
FullTest_1776,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.01,OFF,OFF
FullTest_1777,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.08,ON,ON
FullTest_1778,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.08,ON,OFF
FullTest_1779,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.08,OFF,ON
FullTest_1780,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.08,OFF,OFF
FullTest_1781,"Rank(Ts_Rank(open, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.01,ON,ON
